"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","POU4F1+ Hb Nuclei","Non-Fluoro Nuclei","CRH+ Nuclei","CRH+ POU4F1-","MCOLN+POU4F1-","MCOLN3+ Nuclei","ESRP1+ Nuclei","ESRP1+POUF41-","CRH+MCOLN3+","CRH+MOCLN3+POU4F1-","CRH+ESRP1+","CRH+ESRP1+POU4F1-","MCOLN3+ESRP1+","MCOLN3+ESRP1+POU4F1-","CRH+MCOLN3+ESRP1+","CRH+MCOLN3+ESRP1+POU4F1-","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","CRH - 570 Copies","CRH - 570 Area (µm²)","CRH - 570 Classification","CRH - 570 Cell Intensity","CRH - 570 Avg Intensity","MCOLN3 - 620 Copies","MCOLN3 - 620 Area (µm²)","MCOLN3 - 620 Classification","MCOLN3 - 620 Cell Intensity","MCOLN3 - 620 Avg Intensity","ESRP1 - 690 Copies","ESRP1 - 690 Area (µm²)","ESRP1 - 690 Classification","ESRP1 - 690 Cell Intensity","ESRP1 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1957","5160","5178","2500","2525","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3396.2253","0","331.39243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","140.95567","432.42856","72.550026","50.431118","22.118912","20.716019","0.769527"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1958","5138","5159","2500","2526","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3651.5115","0","310.54736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.396984","1","709.435","507.83334","85.72824","53.597614","32.13063","24.600273","0.791178"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1959","5019","5050","2505","2538","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3339.536","0","518.12225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130.43173","73.527916","56.90381","34.74249","0.795757"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1960","5193","5220","2510","2532","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","907.8947","0","126.16805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.8656","67.05522","16.810373","19.852852","0.698668"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1961","5118","5143","2518","2544","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3572.657","0","344.80078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.44355","1","743.4748","515.0323","95.87966","59.371815","36.507843","28.700317","0.79005"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1962","4994","5021","2520","2554","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3603.96","0","364.4203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.651926","1","347.4299","532.9286","125.35602","73.015686","52.34033","35.174072","0.656793"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1963","5283","5313","2521","2550","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3135.5","0","486.4352","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.44915","86.98553","38.463623","28.268734","0.771889"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1964","4979","5018","2540","2573","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3429.87","0","793.8109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","166.38078","78.55706","87.823715","44.02154","0.793343"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1965","4932","4963","2540","2567","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2691.5251","0","335.42215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122.46892","82.84114","39.627777","27.189775","0.851467"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1966","4955","4978","2557","2581","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2954","0","389.19943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","141.23506","433.2857","70.31486","48.801304","21.513552","20.716019","0.812881"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1967","5080","5106","2569","2587","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3443.8347","0","392.17892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.78052","43.725594","27.05492","22.01077","0.803241"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1968","5016","5047","2565","2595","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3471.881","0","379.83478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.396984","1","689.92377","493.86667","134.7158","90.47799","44.237823","30.210861","0.791062"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1969","4986","5015","2569","2596","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3376.5654","0","462.17776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.08233","57.36947","52.712856","32.80036","0.763588"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1970","4965","4987","2567","2596","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3393.4424","0","434.19507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.01233","49.173832","40.838493","27.621359","0.839349"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1971","5209","5231","2567","2589","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","563.83276","0","106.83902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.80497","58.719887","13.085082","15.105431","0.893663"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1972","5076","5106","2585","2619","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3320.0037","0","553.18353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.490116","1","695.7445","466.90625","124.37813","72.3172","52.060932","38.19516","0.667935"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1973","5040","5066","2589","2615","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3361.1262","0","378.4978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.791624","1","343.0061","433.29413","100.256874","74.08671","26.170164","22.873938","0.787718"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1974","4952","4978","2603","2627","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3571.6462","0","266.7878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.024455","1","471.38892","460.13635","90.10546","69.56979","20.535664","20.716019","0.740068"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1975","5274","5300","2614","2641","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3126.4392","0","268.22296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.7959","76.64785","27.148052","23.305521","0.790872"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1976","5126","5152","2631","2659","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3518.49","0","406.48715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.335945","57.928265","30.407682","25.679232","0.73038"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1977","5133","5157","2646","2671","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3004.2275","0","680.5186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.687386","50.012024","20.675362","22.226562","0.744273"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1978","5003","5025","2645","2666","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2630.7202","0","227.94821","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.92021","58.44049","12.479722","15.537014","0.816457"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1979","5245","5271","2653","2691","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3500.4207","0","441.53412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.698492","1","316.3237","452.86667","140.86253","71.665276","69.197266","37.979366","0.786052"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1980","5271","5289","2656","2686","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3585.9924","0","384.49103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.21367","51.9678","31.245872","24.600273","0.710386"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1981","5237","5259","2683","2709","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2309.8374","0","283.15445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.390564","58.487057","16.903505","19.421268","0.694422"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1982","5270","5304","2686","2709","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3338.3577","0","329.01004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111.293045","78.88302","32.410027","28.91611","0.632021"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1983","5262","5301","2706","2730","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2873.009","0","374.72488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.067245","70.92021","46.147034","37.547783","0.556114"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1984","5248","5277","2711","2744","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2952.947","0","380.16022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.188194","49.406662","51.781536","35.389866","0.748365"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1985","4513","4535","2341","2364","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","700.7161","0","122.87193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.15773","60.722233","14.4355","16.40018","0.858483"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1986","4641","4673","2354","2388","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3424.1558","0","409.96576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127.96372","69.38353","58.58019","36.684616","0.725219"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1987","4706","4732","2363","2385","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2984.274","0","299.35526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.651926","1","291.22458","446.7143","87.59089","65.14601","22.444874","20.500227","0.852513"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1988","4747","4776","2365","2386","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3207.8174","0","281.35672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.73293","70.36142","19.37151","20.284435","0.674398"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1989","4656","4684","2370","2394","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2488.6118","0","453.48303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.04717","54.8549","25.192276","24.600273","0.700466"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1990","4623","4649","2372","2397","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3242.7354","0","306.72705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.419095","1","186.35765","444.66666","87.823715","61.420723","26.402994","24.16869","0.725142"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1991","4725","4754","2380","2418","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3525.554","0","368.0443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.303852","1","568.4793","436","150.17577","84.09843","66.07734","37.1162","0.790747"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1992","4670","4698","2386","2413","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2424.5635","0","401.98724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101.65386","69.33697","32.316895","25.46344","0.883789"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1993","4872","4908","2393","2421","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2938.0818","0","495.8448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145.89168","96.90411","48.987568","33.23195","0.677892"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1994","4661","4691","2406","2434","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3440.3818","0","434.69586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115.57713","76.55472","39.022415","28.052942","0.872057"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1995","4769","4795","2413","2438","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3586.9048","0","292.31793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.188608","1","1007.7842","460.46808","96.485016","72.50346","23.981556","22.01077","0.790309"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1996","4887","4912","2423","2447","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1621.381","0","155.79971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.63277","66.03077","17.601997","19.421268","0.759962"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1997","4689","4724","2433","2461","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3348.5564","0","434.04883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.11983","90.57112","51.548706","33.23195","0.721854"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1998","4792","4817","2435","2463","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3123.0715","0","401.2119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2.04891","1","986.2706","481.36365","95.50713","72.73629","22.770838","22.442354","0.701313"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","1999","4621","4649","2447","2477","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3575.8503","0","321.8185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126.38047","85.961075","40.4194","27.405567","0.906245"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2000","4526","4553","2448","2481","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3534.6804","0","412.77957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.607703","1","1269.4858","486.82144","132.71347","83.027405","49.686058","29.779278","0.816516"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2001","4569","4606","2451","2474","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3357.1611","0","339.76776","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.73323","77.39291","52.34033","34.5267","0.707714"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2002","4726","4754","2464","2486","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3265.1274","0","586.1925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.61768","70.87365","19.744038","20.500227","0.711539"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2003","4648","4680","2464","2490","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3292.4102","0","344.59445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123.91247","85.77481","38.13766","28.052942","0.737183"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2004","4539","4577","2470","2503","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3678.1663","0","405.54834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.465661","1","208.15059","447","171.82901","91.9681","79.86091","40.137287","0.794193"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2005","4892","4918","2475","2500","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2355.9539","0","355.2033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.0646","47.86998","27.194618","24.816065","0.77179"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHb_Panel2_20X\Br8433_LHb_Panel2_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotypes_LHb_Panel2","2006","4757","4790","2475","2510","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2488.4954","0","445.47375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.60536","1","255.0427","421.30768","162.98145","101.14163","61.839817","35.82145","0.842404"
